,corr,p,layer,ROI,state
52,0.03907398844918336,0.47615238476152383,ReLu1,IT,100epochs
53,0.11843243358428775,0.0156984301569843,ReLu1,IT,100epochs
54,0.0807974569216455,0.028697130286971302,ReLu1,IT,100epochs
55,0.10816489344860235,0.009599040095990401,ReLu1,IT,100epochs
56,-0.010095251466275316,0.8609139086091391,ReLu1,IT,100epochs
57,0.1613434652960923,9.999000099990002e-05,ReLu1,IT,100epochs
58,0.11943414300546558,0.021497850214978503,ReLu1,IT,100epochs
59,0.1103658811860013,0.007899210078992101,ReLu1,IT,100epochs
60,0.1786304166575567,0.0065993400659934,ReLu2,EVC,randomstate
61,0.12727790215251403,0.0206979302069793,ReLu2,EVC,randomstate
62,0.052532563836603485,0.29157084291570845,ReLu2,EVC,randomstate
63,0.17037363855529078,0.00029997000299970003,ReLu2,EVC,randomstate
64,0.11800795804036984,0.0004999500049995,ReLu2,EVC,randomstate
65,0.04635476934200258,0.43845615438456154,ReLu2,EVC,randomstate
66,0.3463190461530679,9.999000099990002e-05,ReLu2,EVC,randomstate
67,0.21403181971232882,9.999000099990002e-05,ReLu2,EVC,randomstate
68,0.3109128645026005,9.999000099990002e-05,ReLu2,EVC,randomstate
69,0.24793199982905914,9.999000099990002e-05,ReLu2,EVC,randomstate
70,0.3294959248334603,9.999000099990002e-05,ReLu2,EVC,randomstate
71,0.0420496523323982,0.503949605039496,ReLu2,EVC,randomstate
72,0.265791100376277,9.999000099990002e-05,ReLu2,EVC,randomstate
73,0.19063701944849798,0.0033996600339966003,ReLu2,EVC,randomstate
74,0.2539327740935871,9.999000099990002e-05,ReLu2,EVC,randomstate
75,0.31327464252088016,9.999000099990002e-05,ReLu2,IT,randomstate
76,0.08727056287149289,0.1745825417458254,ReLu2,IT,randomstate
77,0.13384190285264236,0.0112988701129887,ReLu2,IT,randomstate
78,0.30899874923582843,9.999000099990002e-05,ReLu2,IT,randomstate
79,0.13233025155260913,0.033396660333966606,ReLu2,IT,randomstate
80,0.082460041268562,0.1317868213178682,ReLu2,IT,randomstate
81,0.24595583038509466,9.999000099990002e-05,ReLu2,IT,randomstate
82,0.2073057429980331,0.0011998800119988001,ReLu2,IT,randomstate
83,0.3625035617942937,9.999000099990002e-05,ReLu2,IT,randomstate
84,0.13478417929763525,0.0005999400059994001,ReLu2,IT,randomstate
85,0.27074230335222166,9.999000099990002e-05,ReLu2,IT,randomstate
86,0.16122444359641508,0.0115988401159884,ReLu2,IT,randomstate
87,0.19279963739703715,9.999000099990002e-05,ReLu2,IT,randomstate
88,0.3757745416767481,9.999000099990002e-05,ReLu2,IT,randomstate
89,0.26882402691658014,9.999000099990002e-05,ReLu2,IT,randomstate
90,-0.04006888687046432,0.5044495550444955,ReLu2,EVC,100epochs
91,-0.09910826752356217,0.0627937206279372,ReLu2,EVC,100epochs
92,0.0001303216412696735,0.9972002799720028,ReLu2,EVC,100epochs
93,0.14726959184756327,0.001999800019998,ReLu2,EVC,100epochs
94,-0.018267324464928684,0.5716428357164284,ReLu2,EVC,100epochs
95,-0.04725380251437496,0.38296170382961703,ReLu2,EVC,100epochs
96,0.05791575356484575,0.20677932206779323,ReLu2,EVC,100epochs
97,-0.025635554362452653,0.5857414258574143,ReLu2,EVC,100epochs
98,0.08007908391825619,0.11798820117988201,ReLu2,EVC,100epochs
99,0.08070986885684486,0.11398860113988601,ReLu2,EVC,100epochs
100,-0.056467069003434324,0.2956704329567043,ReLu2,EVC,100epochs
101,0.04280844732446247,0.46115388461153883,ReLu2,EVC,100epochs
102,-0.03630350332025959,0.5029497050294971,ReLu2,EVC,100epochs
103,0.2935698449284715,0.00019998000199980003,ReLu2,EVC,100epochs
104,0.103195096011035,0.065993400659934,ReLu2,EVC,100epochs
105,0.03455852717532579,0.5352464753524647,ReLu2,IT,100epochs
106,-0.03692954614597809,0.5395460453954605,ReLu2,IT,100epochs
107,0.05052273792302955,0.31796820317968205,ReLu2,IT,100epochs
108,0.2313582425458127,9.999000099990002e-05,ReLu2,IT,100epochs
109,0.0888457309337272,0.1307869213078692,ReLu2,IT,100epochs
110,-0.05347885600996563,0.2960703929607039,ReLu2,IT,100epochs
111,0.01592067814828373,0.7393260673932607,ReLu2,IT,100epochs
112,0.09472624995372723,0.10738926107389261,ReLu2,IT,100epochs
113,0.1405391596074639,0.0098990100989901,ReLu2,IT,100epochs
114,0.10678438547140545,0.005499450054994501,ReLu2,IT,100epochs
115,0.09687034673349423,0.032096790320967905,ReLu2,IT,100epochs
116,0.013248008218013219,0.8245175482451755,ReLu2,IT,100epochs
117,0.18615385054650918,9.999000099990002e-05,ReLu2,IT,100epochs
118,0.05007061837724837,0.38476152384761525,ReLu2,IT,100epochs
119,0.09237933795049907,0.0446955304469553,ReLu2,IT,100epochs
120,0.15274358536442373,0.006199380061993801,ReLu3,EVC,randomstate
121,0.1013320802579012,0.0364963503649635,ReLu3,EVC,randomstate
122,0.060278678583516467,0.16418358164183583,ReLu3,EVC,randomstate
123,0.17117662324662822,9.999000099990002e-05,ReLu3,EVC,randomstate
124,0.08665329424702506,0.004299570042995701,ReLu3,EVC,randomstate
