,corr,p,layer,ROI,state,net
42,0.4695508393135892,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
43,0.4683164497955555,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
44,0.49013843505757465,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
45,0.47147942533754017,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
46,0.473339664142359,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
47,0.47433553058550754,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
48,0.477933007413524,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
49,0.4878460943259788,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
50,0.3629093677841372,9.999000099990002e-05,ReLu2,IT,randomstate,dc
51,0.3884716761674794,9.999000099990002e-05,ReLu2,IT,randomstate,dc
52,0.390245558652747,9.999000099990002e-05,ReLu2,IT,randomstate,dc
53,0.35742172936346717,9.999000099990002e-05,ReLu2,IT,randomstate,dc
54,0.3608822365778294,9.999000099990002e-05,ReLu2,IT,randomstate,dc
55,0.3859721327845968,9.999000099990002e-05,ReLu2,IT,randomstate,dc
56,0.37376135639845764,9.999000099990002e-05,ReLu2,IT,randomstate,dc
57,0.362322478719019,9.999000099990002e-05,ReLu2,IT,randomstate,dc
58,0.3659436096693473,9.999000099990002e-05,ReLu2,IT,randomstate,dc
59,0.3846625596895165,9.999000099990002e-05,ReLu2,IT,randomstate,dc
60,0.12199707128885837,0.018698130186981302,ReLu2,EVC,100epochs,dc
61,0.05923136988449344,0.27377262273772623,ReLu2,EVC,100epochs,dc
62,0.09244878292638826,0.0867913208679132,ReLu2,EVC,100epochs,dc
63,0.12402244690235537,0.013898610138986101,ReLu2,EVC,100epochs,dc
64,0.08226751976419937,0.11528847115288471,ReLu2,EVC,100epochs,dc
65,0.12419152369255056,0.014498550144985502,ReLu2,EVC,100epochs,dc
66,0.08023362091202474,0.13788621137886212,ReLu2,EVC,100epochs,dc
67,0.101356153360102,0.05699430056994301,ReLu2,EVC,100epochs,dc
68,0.11081234360348134,0.031196880311968805,ReLu2,EVC,100epochs,dc
69,0.07787643056810864,0.1591840815918408,ReLu2,EVC,100epochs,dc
70,0.1504693389689057,0.0008999100089991,ReLu2,IT,100epochs,dc
71,0.12330168926372163,0.0072992700729927005,ReLu2,IT,100epochs,dc
72,0.13465208742134482,0.004199580041995801,ReLu2,IT,100epochs,dc
73,0.1594293249985031,0.0004999500049995,ReLu2,IT,100epochs,dc
74,0.1349542445597121,0.0018998100189981002,ReLu2,IT,100epochs,dc
75,0.15818521010816272,0.00039996000399960006,ReLu2,IT,100epochs,dc
76,0.11811181989919288,0.0103989601039896,ReLu2,IT,100epochs,dc
77,0.1352108784942866,0.0021997800219978004,ReLu2,IT,100epochs,dc
78,0.14499818800400543,0.0013998600139986002,ReLu2,IT,100epochs,dc
79,0.12396098250356959,0.007399260073992601,ReLu2,IT,100epochs,dc
80,0.37429643870664986,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
81,0.4067014220954939,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
82,0.39940326556189254,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
83,0.4039228003149592,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
84,0.4215082889986946,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
85,0.40052929847160373,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
86,0.4161346891818655,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
87,0.35766562212125536,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
88,0.4148575884187781,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
89,0.426758355188335,9.999000099990002e-05,ReLu3,EVC,randomstate,dc
90,0.35109836692408275,9.999000099990002e-05,ReLu3,IT,randomstate,dc
91,0.37134981024425784,9.999000099990002e-05,ReLu3,IT,randomstate,dc
92,0.3716892932391649,9.999000099990002e-05,ReLu3,IT,randomstate,dc
93,0.35691358872185386,9.999000099990002e-05,ReLu3,IT,randomstate,dc
94,0.34169823965816437,9.999000099990002e-05,ReLu3,IT,randomstate,dc
95,0.3494082910506081,9.999000099990002e-05,ReLu3,IT,randomstate,dc
96,0.35996394489097644,9.999000099990002e-05,ReLu3,IT,randomstate,dc
97,0.34646908807013665,9.999000099990002e-05,ReLu3,IT,randomstate,dc
98,0.35514530168764485,9.999000099990002e-05,ReLu3,IT,randomstate,dc
99,0.37897407726314475,9.999000099990002e-05,ReLu3,IT,randomstate,dc
100,0.17362507006067468,0.00039996000399960006,ReLu3,EVC,100epochs,dc
101,0.12459367011147032,0.013298670132986702,ReLu3,EVC,100epochs,dc
102,0.1318480735944997,0.011698830116988301,ReLu3,EVC,100epochs,dc
103,0.16326087530553635,0.000999900009999,ReLu3,EVC,100epochs,dc
104,0.10402029939729446,0.039996000399960006,ReLu3,EVC,100epochs,dc
105,0.09676071731629389,0.0598940105989401,ReLu3,EVC,100epochs,dc
106,0.18221473676450026,0.0004999500049995,ReLu3,EVC,100epochs,dc
107,0.17421952039580704,0.0006999300069993001,ReLu3,EVC,100epochs,dc
108,0.16795753090274537,0.0010998900109989002,ReLu3,EVC,100epochs,dc
109,0.186886476064527,0.00029997000299970003,ReLu3,EVC,100epochs,dc
