,corr,p,layer,ROI,state
123,0.4367958863262065,9.999000099990002e-05,ReLu4,EVC,randomstate
124,0.42833257224311344,9.999000099990002e-05,ReLu4,EVC,randomstate
125,0.41610158420823634,9.999000099990002e-05,ReLu4,EVC,randomstate
126,0.3971289412927208,9.999000099990002e-05,ReLu4,EVC,randomstate
127,0.3759548232750701,9.999000099990002e-05,ReLu4,EVC,randomstate
128,0.4515458994090007,9.999000099990002e-05,ReLu4,EVC,randomstate
129,0.4315939022097234,9.999000099990002e-05,ReLu4,EVC,randomstate
130,0.35978229755891256,9.999000099990002e-05,ReLu4,IT,randomstate
131,0.3838081868939419,9.999000099990002e-05,ReLu4,IT,randomstate
132,0.3867432506279589,9.999000099990002e-05,ReLu4,IT,randomstate
133,0.363144463600259,9.999000099990002e-05,ReLu4,IT,randomstate
134,0.370434066792762,9.999000099990002e-05,ReLu4,IT,randomstate
135,0.36424452613726094,9.999000099990002e-05,ReLu4,IT,randomstate
136,0.35681320876423195,9.999000099990002e-05,ReLu4,IT,randomstate
137,0.3480584592397654,9.999000099990002e-05,ReLu4,IT,randomstate
138,0.3696610860349153,9.999000099990002e-05,ReLu4,IT,randomstate
139,0.37653429487467316,9.999000099990002e-05,ReLu4,IT,randomstate
140,0.1629738025883713,0.0029997000299970002,ReLu4,EVC,100epochs
141,0.15527644247467945,0.0018998100189981002,ReLu4,EVC,100epochs
142,0.12116479481532133,0.021097890210978902,ReLu4,EVC,100epochs
143,0.11823005124672512,0.027697230276972302,ReLu4,EVC,100epochs
144,0.021310589714361356,0.6942305769423057,ReLu4,EVC,100epochs
145,0.06655485842316382,0.20317968203179682,ReLu4,EVC,100epochs
146,0.1136460645932125,0.015398460153984602,ReLu4,EVC,100epochs
147,0.038900216662950515,0.4861513848615138,ReLu4,EVC,100epochs
148,0.14627014485234563,0.0025997400259974,ReLu4,EVC,100epochs
149,0.08959119268019688,0.08899110088991101,ReLu4,EVC,100epochs
150,0.2596844169611143,9.999000099990002e-05,ReLu4,IT,100epochs
151,0.23032896208842193,9.999000099990002e-05,ReLu4,IT,100epochs
152,0.23697841685347928,9.999000099990002e-05,ReLu4,IT,100epochs
153,0.2369574413558146,9.999000099990002e-05,ReLu4,IT,100epochs
154,0.19216165209028313,0.00019998000199980003,ReLu4,IT,100epochs
155,0.18064314859993463,9.999000099990002e-05,ReLu4,IT,100epochs
156,0.22791056305269639,9.999000099990002e-05,ReLu4,IT,100epochs
157,0.18217776935580757,0.00019998000199980003,ReLu4,IT,100epochs
158,0.23416632183546138,9.999000099990002e-05,ReLu4,IT,100epochs
159,0.214022252050531,9.999000099990002e-05,ReLu4,IT,100epochs
160,0.3797436040954097,9.999000099990002e-05,ReLu5,EVC,randomstate
161,0.4477601165607286,9.999000099990002e-05,ReLu5,EVC,randomstate
162,0.4219235726702738,9.999000099990002e-05,ReLu5,EVC,randomstate
163,0.4166270486293961,9.999000099990002e-05,ReLu5,EVC,randomstate
164,0.4558446278341996,9.999000099990002e-05,ReLu5,EVC,randomstate
165,0.40835998204323526,9.999000099990002e-05,ReLu5,EVC,randomstate
166,0.3954211684678424,9.999000099990002e-05,ReLu5,EVC,randomstate
167,0.39080769469359544,9.999000099990002e-05,ReLu5,EVC,randomstate
168,0.44055693610942254,9.999000099990002e-05,ReLu5,EVC,randomstate
169,0.46743434792605887,9.999000099990002e-05,ReLu5,EVC,randomstate
170,0.363025553966659,9.999000099990002e-05,ReLu5,IT,randomstate
171,0.39467734844850483,9.999000099990002e-05,ReLu5,IT,randomstate
172,0.3568447541379856,9.999000099990002e-05,ReLu5,IT,randomstate
173,0.35037610056520857,9.999000099990002e-05,ReLu5,IT,randomstate
174,0.38434247901358914,9.999000099990002e-05,ReLu5,IT,randomstate
175,0.3505256739315542,9.999000099990002e-05,ReLu5,IT,randomstate
176,0.3666485545390766,9.999000099990002e-05,ReLu5,IT,randomstate
177,0.33293700158962336,9.999000099990002e-05,ReLu5,IT,randomstate
178,0.3652961677852721,9.999000099990002e-05,ReLu5,IT,randomstate
179,0.3829846730060475,9.999000099990002e-05,ReLu5,IT,randomstate
180,0.09445021746297552,0.0665933406659334,ReLu5,EVC,100epochs
181,0.041827323705480604,0.43625637436256376,ReLu5,EVC,100epochs
182,0.06236607532698318,0.22127787221277873,ReLu5,EVC,100epochs
183,-0.02193710992520907,0.6893310668933107,ReLu5,EVC,100epochs
184,-0.02966472100856194,0.571942805719428,ReLu5,EVC,100epochs
185,0.04459141632359611,0.39646035396460355,ReLu5,EVC,100epochs
186,0.0010787887145316188,0.9829017098290171,ReLu5,EVC,100epochs
187,0.0883629829928247,0.0861913808619138,ReLu5,EVC,100epochs
188,0.11348636634308475,0.0287971202879712,ReLu5,EVC,100epochs
189,0.0939782375178986,0.05599440055994401,ReLu5,EVC,100epochs
190,0.3159553641943032,9.999000099990002e-05,ReLu5,IT,100epochs
191,0.2654526941973125,9.999000099990002e-05,ReLu5,IT,100epochs
192,0.30443817294045966,9.999000099990002e-05,ReLu5,IT,100epochs
193,0.26139153145913874,9.999000099990002e-05,ReLu5,IT,100epochs
194,0.23818596613700405,9.999000099990002e-05,ReLu5,IT,100epochs
195,0.29978354424903236,9.999000099990002e-05,ReLu5,IT,100epochs
196,0.2970228774172793,9.999000099990002e-05,ReLu5,IT,100epochs
197,0.30589119928526515,9.999000099990002e-05,ReLu5,IT,100epochs
198,0.319894434295082,9.999000099990002e-05,ReLu5,IT,100epochs
199,0.3578716046429007,9.999000099990002e-05,ReLu5,IT,100epochs
200,0.4322033505851984,9.999000099990002e-05,ReLu6,EVC,randomstate
201,0.42273799595429934,9.999000099990002e-05,ReLu6,EVC,randomstate
202,0.4217213918880501,9.999000099990002e-05,ReLu6,EVC,randomstate
203,0.4235190678829257,9.999000099990002e-05,ReLu6,EVC,randomstate
204,0.42741530600176764,9.999000099990002e-05,ReLu6,EVC,randomstate
205,0.4319209388352475,9.999000099990002e-05,ReLu6,EVC,randomstate
206,0.4176834389342818,9.999000099990002e-05,ReLu6,EVC,randomstate
207,0.419215893624661,9.999000099990002e-05,ReLu6,EVC,randomstate
208,0.4249442992229638,9.999000099990002e-05,ReLu6,EVC,randomstate
209,0.4416982474700698,9.999000099990002e-05,ReLu6,EVC,randomstate
210,0.29396100887181775,9.999000099990002e-05,ReLu6,IT,randomstate
211,0.2908594931478156,9.999000099990002e-05,ReLu6,IT,randomstate
212,0.27662929651948626,9.999000099990002e-05,ReLu6,IT,randomstate
213,0.2904948723411735,9.999000099990002e-05,ReLu6,IT,randomstate
214,0.28308124275794194,9.999000099990002e-05,ReLu6,IT,randomstate
215,0.28394075014305736,9.999000099990002e-05,ReLu6,IT,randomstate
216,0.28970556838207023,9.999000099990002e-05,ReLu6,IT,randomstate
217,0.27886807081134274,9.999000099990002e-05,ReLu6,IT,randomstate
218,0.28569047216366394,9.999000099990002e-05,ReLu6,IT,randomstate
219,0.28141241870272254,9.999000099990002e-05,ReLu6,IT,randomstate
220,0.18077303760070595,9.999000099990002e-05,ReLu6,EVC,100epochs
221,0.1380256639161598,0.0026997300269973002,ReLu6,EVC,100epochs
222,0.14787621435828957,0.000999900009999,ReLu6,EVC,100epochs
223,0.15518902668079762,9.999000099990002e-05,ReLu6,EVC,100epochs
224,0.09444336736265169,0.031296870312968704,ReLu6,EVC,100epochs
225,0.18253018837523538,0.00019998000199980003,ReLu6,EVC,100epochs
226,0.1641084842180466,0.00039996000399960006,ReLu6,EVC,100epochs
227,0.17881733829365767,9.999000099990002e-05,ReLu6,EVC,100epochs
228,0.1988859506349527,9.999000099990002e-05,ReLu6,EVC,100epochs
229,0.21348815821422043,9.999000099990002e-05,ReLu6,EVC,100epochs
230,0.3469721672514596,9.999000099990002e-05,ReLu6,IT,100epochs
231,0.3166718886800177,9.999000099990002e-05,ReLu6,IT,100epochs
232,0.3340543306461324,9.999000099990002e-05,ReLu6,IT,100epochs
233,0.34219765926856366,9.999000099990002e-05,ReLu6,IT,100epochs
234,0.32349010906785575,9.999000099990002e-05,ReLu6,IT,100epochs
235,0.36152150336426714,9.999000099990002e-05,ReLu6,IT,100epochs
236,0.33800083997124125,9.999000099990002e-05,ReLu6,IT,100epochs
237,0.31585065390529504,9.999000099990002e-05,ReLu6,IT,100epochs
238,0.3306193190369518,9.999000099990002e-05,ReLu6,IT,100epochs
239,0.35861509926161383,9.999000099990002e-05,ReLu6,IT,100epochs
240,0.4423520884089578,9.999000099990002e-05,ReLu7,EVC,randomstate
241,0.4214181626781436,9.999000099990002e-05,ReLu7,EVC,randomstate
242,0.42269917315672717,9.999000099990002e-05,ReLu7,EVC,randomstate
243,0.4304494109536834,9.999000099990002e-05,ReLu7,EVC,randomstate
244,0.4115537454904513,9.999000099990002e-05,ReLu7,EVC,randomstate
245,0.43534073203473345,9.999000099990002e-05,ReLu7,EVC,randomstate
246,0.41530343553623383,9.999000099990002e-05,ReLu7,EVC,randomstate
247,0.42174867842366687,9.999000099990002e-05,ReLu7,EVC,randomstate
248,0.41743631098426265,9.999000099990002e-05,ReLu7,EVC,randomstate
249,0.44176204775126643,9.999000099990002e-05,ReLu7,EVC,randomstate
250,0.2961490473330869,9.999000099990002e-05,ReLu7,IT,randomstate
251,0.29139107097799116,9.999000099990002e-05,ReLu7,IT,randomstate
252,0.27744519285892755,9.999000099990002e-05,ReLu7,IT,randomstate
253,0.29395962825046573,9.999000099990002e-05,ReLu7,IT,randomstate
254,0.2819831136470732,9.999000099990002e-05,ReLu7,IT,randomstate
255,0.28731327092634434,9.999000099990002e-05,ReLu7,IT,randomstate
256,0.2896475644528708,9.999000099990002e-05,ReLu7,IT,randomstate
257,0.2810502113249447,9.999000099990002e-05,ReLu7,IT,randomstate
258,0.2832353264157979,9.999000099990002e-05,ReLu7,IT,randomstate
259,0.2824901593131314,9.999000099990002e-05,ReLu7,IT,randomstate
260,0.20947435345510468,9.999000099990002e-05,ReLu7,EVC,100epochs
261,0.23611938309069044,9.999000099990002e-05,ReLu7,EVC,100epochs
262,0.21495640313232064,9.999000099990002e-05,ReLu7,EVC,100epochs
263,0.21210714405827444,9.999000099990002e-05,ReLu7,EVC,100epochs
264,0.17580614062953878,9.999000099990002e-05,ReLu7,EVC,100epochs
265,0.25576618198910334,9.999000099990002e-05,ReLu7,EVC,100epochs
266,0.1915467880602735,9.999000099990002e-05,ReLu7,EVC,100epochs
267,0.15584794707598845,0.00029997000299970003,ReLu7,EVC,100epochs
268,0.2519990840733164,9.999000099990002e-05,ReLu7,EVC,100epochs
269,0.24525777357091538,9.999000099990002e-05,ReLu7,EVC,100epochs
270,0.36010753834599835,9.999000099990002e-05,ReLu7,IT,100epochs
271,0.3589751368110954,9.999000099990002e-05,ReLu7,IT,100epochs
272,0.3641657795133574,9.999000099990002e-05,ReLu7,IT,100epochs
273,0.3460587379235596,9.999000099990002e-05,ReLu7,IT,100epochs
274,0.33524565848767085,9.999000099990002e-05,ReLu7,IT,100epochs
275,0.3792361566274744,9.999000099990002e-05,ReLu7,IT,100epochs
276,0.36195491278314595,9.999000099990002e-05,ReLu7,IT,100epochs
277,0.34432500356037815,9.999000099990002e-05,ReLu7,IT,100epochs
278,0.3724601846599709,9.999000099990002e-05,ReLu7,IT,100epochs
279,0.37627338410594935,9.999000099990002e-05,ReLu7,IT,100epochs
